account_id,customer_id,account_type,balance
ACC0002350,CUST004515,savings,3105.15
ACC0002351,CUST002601,savings,508.49
ACC0002352,CUST001018,savings,1458.87
ACC0002353,CUST004494,savings,2530.45
ACC0002354,CUST002547,checking,9768.11
ACC0002355,CUST000685,checking,638.26
ACC0002356,CUST004745,checking,1690.53
ACC0002357,CUST004052,checking,8014.07
ACC0002358,CUST000843,credit_card,8008.16
ACC0002359,CUST003147,checking,10800.24
ACC0002360,CUST003208,credit_card,220.8
ACC0002361,CUST002000,checking,1725.62
ACC0002362,CUST004689,savings,3837.95
ACC0002363,CUST004098,checking,2156.68
ACC0002364,CUST002084,savings,3605.55
ACC0002365,CUST001782,credit_card,1698.25
ACC0002366,CUST004988,checking,8600.92
ACC0002367,CUST003392,checking,3257.23
ACC0002368,CUST004618,savings,2643.85
ACC0002369,CUST001795,savings,3174.33
ACC0002370,CUST002676,checking,1087.02
ACC0002371,CUST004389,savings,5186.05
ACC0002372,CUST000535,checking,2744.95
ACC0002373,CUST000556,checking,2895.0
ACC0002374,CUST000741,savings,718.05
ACC0002375,CUST004356,checking,2058.81
ACC0002376,CUST004249,savings,8455.07
ACC0002377,CUST002123,credit_card,15048.56
ACC0002378,CUST001756,credit_card,5230.03
ACC0002379,CUST000284,checking,6700.43
ACC0002380,CUST000381,savings,1711.28
ACC0002381,CUST000007,checking,1279.17
ACC0002382,CUST003985,savings,2378.45
ACC0002383,CUST003807,checking,4023.76
ACC0002384,CUST000188,savings,2789.85
ACC0002385,CUST003568,checking,18481.14
ACC0002386,CUST000575,checking,24512.19
ACC0002387,CUST000959,savings,3621.86
ACC0002388,CUST002845,credit_card,1213.76
ACC0002389,CUST002238,savings,25400.51
ACC0002390,CUST002834,checking,1842.79
ACC0002391,CUST000474,savings,2997.41
ACC0002392,CUST003735,checking,3875.54
ACC0002393,CUST003430,checking,7780.98
ACC0002394,CUST003522,checking,5126.54
ACC0002395,CUST003230,checking,22280.42
ACC0002396,CUST001849,checking,4667.0
ACC0002397,CUST002444,checking,9962.07
ACC0002398,CUST000740,checking,1359.07
ACC0002399,CUST004409,savings,1511.39
ACC0002400,CUST003869,checking,11745.45
ACC0002401,CUST001532,credit_card,836.88
ACC0002402,CUST004650,credit_card,4079.45
ACC0002403,CUST000645,savings,18906.88
ACC0002404,CUST004658,checking,20522.06
ACC0002405,CUST002414,checking,2518.12
ACC0002406,CUST000256,checking,10332.52
ACC0002407,CUST000728,credit_card,3075.7
ACC0002408,CUST003592,checking,2396.56
ACC0002409,CUST002871,credit_card,952.14
ACC0002410,CUST001837,checking,1040.7
ACC0002411,CUST003285,checking,3525.2
ACC0002412,CUST003257,checking,8330.35
ACC0002413,CUST002044,checking,3440.32
ACC0002414,CUST004644,checking,20923.95
ACC0002415,CUST002162,credit_card,1618.31
ACC0002416,CUST002614,checking,2561.74
ACC0002417,CUST004990,savings,12678.95
ACC0002418,CUST004503,checking,6509.81
ACC0002419,CUST004302,checking,1047.51
ACC0002420,CUST003609,credit_card,4174.93
ACC0002421,CUST004975,savings,10480.32
ACC0002422,CUST003521,checking,15506.27
ACC0002423,CUST001952,checking,3844.87
ACC0002424,CUST003281,checking,4918.32
ACC0002425,CUST004786,checking,11122.58
ACC0002426,CUST004580,checking,5245.76
ACC0002427,CUST002524,credit_card,3690.18
ACC0002428,CUST000029,checking,707.77
ACC0002429,CUST004649,checking,2361.75
ACC0002430,CUST002355,savings,1970.29
ACC0002431,CUST000294,savings,4185.91
ACC0002432,CUST003380,credit_card,1477.6
ACC0002433,CUST001272,savings,2054.89
ACC0002434,CUST000902,credit_card,527.8
ACC0002435,CUST002370,checking,2093.32
ACC0002436,CUST000307,checking,2611.05
ACC0002437,CUST001865,checking,1896.73
ACC0002438,CUST004078,savings,4076.18
ACC0002439,CUST001986,checking,6417.35
ACC0002440,CUST004539,checking,14530.56
ACC0002441,CUST003922,credit_card,7455.12
ACC0002442,CUST001002,savings,5925.32
ACC0002443,CUST002743,checking,6343.98
ACC0002444,CUST004046,credit_card,1798.61
ACC0002445,CUST001389,savings,3770.43
ACC0002446,CUST004243,checking,1840.77
ACC0002447,CUST000120,checking,20493.02
ACC0002448,CUST002358,checking,4471.21
ACC0002449,CUST000760,checking,4959.05
ACC0002450,CUST002808,checking,2969.25
ACC0002451,CUST001221,credit_card,2691.9
ACC0002452,CUST000373,savings,2040.42
ACC0002453,CUST002645,credit_card,1252.9
ACC0002454,CUST001300,checking,13930.1
ACC0002455,CUST003869,checking,1498.04
ACC0002456,CUST004949,savings,469.6
ACC0002457,CUST004141,checking,1402.33
ACC0002458,CUST001555,checking,3379.86
ACC0002459,CUST003167,checking,6261.26
ACC0002460,CUST000751,credit_card,1447.47
ACC0002461,CUST002648,checking,1191.13
ACC0002462,CUST000869,savings,6779.91
ACC0002463,CUST002731,checking,2039.41
ACC0002464,CUST000340,checking,2446.37
ACC0002465,CUST000371,savings,3535.98
ACC0002466,CUST003570,credit_card,3159.96
ACC0002467,CUST003027,checking,3275.11
ACC0002468,CUST000290,savings,14337.0
ACC0002469,CUST003776,savings,1751.13
ACC0002470,CUST002682,checking,4216.88
ACC0002471,CUST000538,checking,2212.25
ACC0002472,CUST002870,savings,1360.64
ACC0002473,CUST000895,savings,9271.73
ACC0002474,CUST003183,savings,4246.67
ACC0002475,CUST004567,checking,616.03
ACC0002476,CUST003923,checking,44423.61
ACC0002477,CUST000119,checking,687.91
ACC0002478,CUST001078,savings,2341.19
ACC0002479,CUST001864,checking,2839.04
ACC0002480,CUST001630,savings,10313.3
ACC0002481,CUST000568,checking,645.72
ACC0002482,CUST003419,credit_card,777.29
ACC0002483,CUST004643,checking,4409.55
ACC0002484,CUST002976,credit_card,1987.65
ACC0002485,CUST001834,savings,3508.33
ACC0002486,CUST001550,checking,1936.55
ACC0002487,CUST000252,savings,16386.98
ACC0002488,CUST000554,credit_card,15109.05
ACC0002489,CUST000385,credit_card,821.17
ACC0002490,CUST004942,checking,4815.22
ACC0002491,CUST003100,checking,1468.38
ACC0002492,CUST000746,credit_card,3919.79
ACC0002493,CUST002858,savings,6035.77
ACC0002494,CUST000998,checking,3252.18
ACC0002495,CUST004240,checking,10502.71
ACC0002496,CUST002977,savings,6225.74
ACC0002497,CUST001960,credit_card,9236.08
ACC0002498,CUST002020,savings,434.33
ACC0002499,CUST001786,checking,7130.83
ACC0002500,CUST003313,checking,2710.56
ACC0002501,CUST004242,savings,4792.87
ACC0002502,CUST004852,checking,2089.85
ACC0002503,CUST001397,checking,5223.66
ACC0002504,CUST000491,checking,7669.95
ACC0002505,CUST003743,credit_card,6183.31
ACC0002506,CUST002891,credit_card,2112.52
ACC0002507,CUST002664,credit_card,11320.55
ACC0002508,CUST003560,credit_card,1710.0
ACC0002509,CUST003527,checking,2655.46
ACC0002510,CUST003465,savings,3079.3
ACC0002511,CUST000697,savings,585.52
ACC0002512,CUST001647,savings,10864.84
ACC0002513,CUST001155,checking,7159.95
ACC0002514,CUST000312,credit_card,6178.43
ACC0002515,CUST004528,savings,27226.23
ACC0002516,CUST000829,savings,14729.7
ACC0002517,CUST002846,checking,11092.26
ACC0002518,CUST003616,savings,11200.23
ACC0002519,CUST000196,checking,18658.19
ACC0002520,CUST003368,savings,4869.54
ACC0002521,CUST004869,credit_card,1117.77
ACC0002522,CUST004111,checking,2893.09
ACC0002523,CUST001749,savings,1554.01
ACC0002524,CUST000856,savings,8451.15
ACC0002525,CUST002905,checking,1266.88
ACC0002526,CUST002939,savings,1219.0
ACC0002527,CUST003291,checking,3175.39
ACC0002528,CUST003901,checking,5045.23
ACC0002529,CUST003385,checking,11808.11
ACC0002530,CUST003072,checking,264.02
ACC0002531,CUST002160,checking,791.74
ACC0002532,CUST003529,checking,34047.48
ACC0002533,CUST004072,checking,5239.84
ACC0002534,CUST000083,savings,2586.15
ACC0002535,CUST004959,checking,1898.46
ACC0002536,CUST000874,checking,2436.37
ACC0002537,CUST004768,checking,2095.12
ACC0002538,CUST004258,savings,2335.77
ACC0002539,CUST002232,savings,2403.66
ACC0002540,CUST004189,checking,3455.47
ACC0002541,CUST000178,checking,1973.82
ACC0002542,CUST002774,credit_card,11391.74
ACC0002543,CUST000591,checking,5044.51
ACC0002544,CUST001366,checking,6954.38
ACC0002545,CUST003187,savings,1616.96
ACC0002546,CUST004664,checking,3387.13
ACC0002547,CUST003462,savings,2694.91
ACC0002548,CUST003264,checking,6746.19
ACC0002549,CUST003868,savings,987.55
ACC0002550,CUST001510,checking,190.96
ACC0002551,CUST003749,checking,2487.39
ACC0002552,CUST004216,checking,2107.37
ACC0002553,CUST004080,credit_card,844.15
ACC0002554,CUST001476,credit_card,627.57
ACC0002555,CUST003319,savings,6791.58
ACC0002556,CUST000596,credit_card,882.59
ACC0002557,CUST003714,savings,10376.49
ACC0002558,CUST003313,checking,425.74
ACC0002559,CUST002118,checking,2620.72
ACC0002560,CUST003275,savings,1498.72
ACC0002561,CUST004205,checking,4427.8
ACC0002562,CUST003829,checking,12064.58
ACC0002563,CUST002010,checking,2496.2
ACC0002564,CUST004071,checking,602.08
ACC0002565,CUST003452,savings,1862.72
ACC0002566,CUST003003,credit_card,3468.04
ACC0002567,CUST002330,savings,1011.51
ACC0002568,CUST000604,credit_card,3725.94
ACC0002569,CUST000356,credit_card,1717.8
ACC0002570,CUST004713,savings,2026.09
ACC0002571,CUST004665,checking,14891.69
ACC0002572,CUST001966,credit_card,1234.72
ACC0002573,CUST000967,checking,12034.82
ACC0002574,CUST004917,checking,4601.86
ACC0002575,CUST001998,checking,719.05
ACC0002576,CUST002054,savings,1022.38
ACC0002577,CUST003744,credit_card,2014.21
ACC0002578,CUST001139,checking,1228.02
ACC0002579,CUST000165,checking,3129.08
ACC0002580,CUST000023,savings,25389.44
ACC0002581,CUST003688,checking,5923.08
ACC0002582,CUST004904,savings,1536.86
ACC0002583,CUST003407,checking,2168.35
ACC0002584,CUST001483,checking,11172.98
ACC0002585,CUST003392,savings,4052.8
ACC0002586,CUST004972,savings,1120.39
ACC0002587,CUST000837,savings,6095.3
ACC0002588,CUST000128,checking,1650.24
ACC0002589,CUST001733,checking,843.08
ACC0002590,CUST001627,checking,2584.02
ACC0002591,CUST000454,checking,11140.44
ACC0002592,CUST003355,savings,920.53
ACC0002593,CUST004998,checking,3813.53
ACC0002594,CUST002729,checking,4620.65
ACC0002595,CUST001880,savings,25835.65
ACC0002596,CUST000778,savings,2644.58
ACC0002597,CUST004349,credit_card,4745.43
ACC0002598,CUST002139,credit_card,456.94
ACC0002599,CUST000747,savings,1196.19
ACC0002600,CUST001920,checking,4521.37
ACC0002601,CUST003039,checking,1905.5
ACC0002602,CUST000216,savings,2269.27
ACC0002603,CUST003659,savings,1217.94
ACC0002604,CUST002592,checking,38824.48
ACC0002605,CUST001011,checking,2615.41
ACC0002606,CUST000145,credit_card,5986.44
ACC0002607,CUST004231,credit_card,13993.73
ACC0002608,CUST000600,checking,1510.16
ACC0002609,CUST001850,checking,19232.37
ACC0002610,CUST001885,checking,4871.83
ACC0002611,CUST002325,checking,1461.34
ACC0002612,CUST001123,checking,1278.99
ACC0002613,CUST003562,credit_card,15561.79
ACC0002614,CUST004112,checking,3868.14
ACC0002615,CUST004774,checking,9299.32
ACC0002616,CUST001269,savings,1077.59
ACC0002617,CUST000933,savings,47615.01
ACC0002618,CUST004943,savings,9065.24
ACC0002619,CUST002242,savings,1076.17
ACC0002620,CUST004335,checking,17823.68
ACC0002621,CUST003796,checking,1352.99
ACC0002622,CUST001814,checking,2043.57
ACC0002623,CUST004798,checking,628.49
ACC0002624,CUST004925,checking,2820.93
ACC0002625,CUST002923,checking,219.31
ACC0002626,CUST003500,savings,4299.35
ACC0002627,CUST000282,checking,12770.81
ACC0002628,CUST000048,checking,6818.1
ACC0002629,CUST000809,checking,1843.04
ACC0002630,CUST004118,savings,35473.59
ACC0002631,CUST003805,checking,2062.17
ACC0002632,CUST004116,checking,5204.61
ACC0002633,CUST001780,savings,4061.0
ACC0002634,CUST004375,checking,3143.58
ACC0002635,CUST001619,checking,4492.33
ACC0002636,CUST004689,checking,8374.32
ACC0002637,CUST004031,checking,2574.34
ACC0002638,CUST001263,checking,1300.98
ACC0002639,CUST000038,savings,934.86
ACC0002640,CUST000847,credit_card,3538.22
ACC0002641,CUST004443,checking,2124.12
ACC0002642,CUST001650,credit_card,3453.01
ACC0002643,CUST001764,checking,8790.17
ACC0002644,CUST002562,credit_card,771.16
ACC0002645,CUST004150,savings,7712.23
ACC0002646,CUST004317,savings,8124.19
ACC0002647,CUST002854,checking,3984.26
ACC0002648,CUST000531,savings,794.27
ACC0002649,CUST001251,checking,4061.48
ACC0002650,CUST004698,checking,1098.65
ACC0002651,CUST004044,savings,2189.6
ACC0002652,CUST000912,checking,3198.08
ACC0002653,CUST004851,savings,1438.84
ACC0002654,CUST003706,checking,1584.45
ACC0002655,CUST003550,credit_card,1365.66
ACC0002656,CUST004989,credit_card,5983.27
ACC0002657,CUST000938,savings,4266.05
ACC0002658,CUST004464,savings,2578.29
ACC0002659,CUST002505,checking,4695.09
ACC0002660,CUST004922,checking,2141.71
ACC0002661,CUST002102,checking,4069.26
ACC0002662,CUST002713,savings,3990.34
ACC0002663,CUST000059,checking,1675.1
ACC0002664,CUST002359,savings,2762.29
ACC0002665,CUST004774,savings,14430.39
ACC0002666,CUST004731,savings,15106.66
ACC0002667,CUST002196,credit_card,3790.55
ACC0002668,CUST003970,checking,5726.13
ACC0002669,CUST001166,checking,857.9
ACC0002670,CUST001504,credit_card,568.37
ACC0002671,CUST002377,checking,285.3
ACC0002672,CUST001735,savings,4812.58
ACC0002673,CUST001586,savings,12365.04
ACC0002674,CUST004009,credit_card,3987.59
ACC0002675,CUST004029,savings,4406.21
ACC0002676,CUST003619,checking,4219.78
ACC0002677,CUST001949,checking,2908.96
ACC0002678,CUST000179,savings,1234.13
ACC0002679,CUST002862,checking,3949.03
ACC0002680,CUST004189,checking,6490.43
ACC0002681,CUST002221,checking,3647.96
ACC0002682,CUST002644,savings,1850.09
ACC0002683,CUST002671,checking,660.83
ACC0002684,CUST000577,savings,11463.0
ACC0002685,CUST002891,savings,18465.97
ACC0002686,CUST001226,credit_card,19267.05
ACC0002687,CUST000318,checking,3540.96
ACC0002688,CUST001344,checking,2683.23
ACC0002689,CUST004530,checking,8001.68
ACC0002690,CUST003278,checking,3472.42
ACC0002691,CUST000424,credit_card,1283.0
ACC0002692,CUST004776,credit_card,933.58
ACC0002693,CUST004609,checking,1914.39
ACC0002694,CUST001876,checking,1996.89
ACC0002695,CUST001409,checking,14289.84
ACC0002696,CUST001459,checking,13410.83
ACC0002697,CUST004567,credit_card,2502.17
ACC0002698,CUST000470,checking,2816.74
ACC0002699,CUST002786,savings,13886.01
ACC0002700,CUST003398,checking,941.9
ACC0002701,CUST003037,checking,500.52
ACC0002702,CUST002733,checking,2578.31
ACC0002703,CUST000451,checking,1278.15
ACC0002704,CUST000790,checking,1800.05
ACC0002705,CUST004972,credit_card,2711.67
ACC0002706,CUST000233,savings,6254.89
ACC0002707,CUST003543,checking,1260.0
ACC0002708,CUST001045,credit_card,28621.43
ACC0002709,CUST001679,checking,849.37
ACC0002710,CUST003850,checking,9975.92
ACC0002711,CUST000628,credit_card,1513.7
ACC0002712,CUST003563,savings,1458.32
ACC0002713,CUST002575,checking,3140.11
ACC0002714,CUST003165,checking,3864.84
ACC0002715,CUST003128,savings,4558.53
ACC0002716,CUST001517,checking,2200.85
ACC0002717,CUST000495,checking,1474.68
ACC0002718,CUST002506,savings,967.37
ACC0002719,CUST001483,checking,8301.21
ACC0002720,CUST002954,checking,1720.56
ACC0002721,CUST001332,credit_card,825.58
ACC0002722,CUST003091,savings,716.83
ACC0002723,CUST004987,checking,2148.77
ACC0002724,CUST002017,checking,2149.69
ACC0002725,CUST002110,credit_card,874.4
ACC0002726,CUST000331,checking,1007.95
ACC0002727,CUST002060,savings,5881.28
ACC0002728,CUST002759,checking,5472.66
ACC0002729,CUST000574,savings,3950.24
ACC0002730,CUST001304,credit_card,1685.51
ACC0002731,CUST004586,credit_card,2382.02
ACC0002732,CUST004866,savings,6183.92
ACC0002733,CUST004727,savings,1483.56
ACC0002734,CUST003983,checking,9476.68
ACC0002735,CUST003076,savings,4872.11
ACC0002736,CUST000565,checking,3760.92
ACC0002737,CUST000074,credit_card,2309.34
ACC0002738,CUST004572,credit_card,9124.72
ACC0002739,CUST003451,checking,6276.05
ACC0002740,CUST001035,checking,5019.7
ACC0002741,CUST004272,checking,3692.44
ACC0002742,CUST003036,checking,2497.36
ACC0002743,CUST003050,checking,897.82
ACC0002744,CUST003299,checking,3732.09
ACC0002745,CUST003769,savings,5262.62
ACC0002746,CUST001746,checking,2539.89
ACC0002747,CUST000442,checking,485.82
ACC0002748,CUST000510,savings,8340.55
ACC0002749,CUST000603,checking,3482.62
ACC0002750,CUST002110,savings,7380.23
ACC0002751,CUST001617,checking,4825.04
ACC0002752,CUST000679,checking,675.2
ACC0002753,CUST000126,credit_card,8131.25
ACC0002754,CUST000378,checking,512.05
ACC0002755,CUST001091,checking,1955.44
ACC0002756,CUST001009,savings,657.71
ACC0002757,CUST002344,savings,1506.64
ACC0002758,CUST000718,credit_card,584.26
ACC0002759,CUST004418,checking,1263.92
ACC0002760,CUST001099,checking,974.31
ACC0002761,CUST002609,savings,3345.12
ACC0002762,CUST004212,checking,2884.5
ACC0002763,CUST000725,checking,2607.32
ACC0002764,CUST000855,credit_card,1700.44
ACC0002765,CUST000233,savings,2235.01
ACC0002766,CUST001207,savings,597.3
ACC0002767,CUST003786,checking,6183.92
ACC0002768,CUST004918,credit_card,9350.19
ACC0002769,CUST001211,checking,2760.16
ACC0002770,CUST004287,checking,2057.42
ACC0002771,CUST003935,checking,25107.92
ACC0002772,CUST000986,checking,5526.8
ACC0002773,CUST001634,checking,1362.25
ACC0002774,CUST001768,checking,2325.08
ACC0002775,CUST003561,checking,1778.92
ACC0002776,CUST002270,checking,5632.08
ACC0002777,CUST003166,checking,5195.8
ACC0002778,CUST002842,checking,17924.88
ACC0002779,CUST000816,checking,2393.08
ACC0002780,CUST004098,checking,6767.18
ACC0002781,CUST004282,checking,3149.26
ACC0002782,CUST001730,checking,3639.79
ACC0002783,CUST003863,savings,1763.76
ACC0002784,CUST003101,checking,1589.38
ACC0002785,CUST003124,savings,9074.91
ACC0002786,CUST004241,credit_card,6057.55
ACC0002787,CUST002770,credit_card,449.31
ACC0002788,CUST001835,checking,8183.94
ACC0002789,CUST001592,credit_card,3700.81
ACC0002790,CUST002203,credit_card,2171.42
ACC0002791,CUST000792,savings,823.45
ACC0002792,CUST001042,checking,24298.4
ACC0002793,CUST003326,checking,1621.37
ACC0002794,CUST000674,checking,1667.11
ACC0002795,CUST002408,checking,4798.28
ACC0002796,CUST001189,checking,5048.67
ACC0002797,CUST004035,checking,292.16
ACC0002798,CUST003292,savings,694.06
ACC0002799,CUST001047,checking,2546.12
ACC0002800,CUST001256,checking,1466.52
ACC0002801,CUST001305,checking,1597.45
ACC0002802,CUST003337,checking,970.71
ACC0002803,CUST000157,checking,3360.3
ACC0002804,CUST001053,checking,8146.07
ACC0002805,CUST004080,checking,7922.75
ACC0002806,CUST003999,credit_card,2713.37
ACC0002807,CUST004744,savings,416.07
ACC0002808,CUST003343,credit_card,322.24
ACC0002809,CUST002105,credit_card,368.67
ACC0002810,CUST004372,credit_card,978.83
ACC0002811,CUST003487,checking,5299.43
ACC0002812,CUST003554,savings,2874.58
ACC0002813,CUST003394,savings,2532.61
ACC0002814,CUST004714,checking,1550.16
ACC0002815,CUST000639,checking,787.09
ACC0002816,CUST004094,checking,4395.02
ACC0002817,CUST000295,checking,1687.53
ACC0002818,CUST001570,checking,4502.87
ACC0002819,CUST003644,savings,1549.36
ACC0002820,CUST001882,checking,2531.41
ACC0002821,CUST001633,checking,254.28
ACC0002822,CUST003849,checking,5801.63
ACC0002823,CUST001681,checking,965.62
ACC0002824,CUST002559,checking,16750.75
ACC0002825,CUST003464,savings,1296.84
ACC0002826,CUST004857,checking,2131.23
ACC0002827,CUST003071,checking,2379.92
ACC0002828,CUST002048,checking,2158.01
ACC0002829,CUST002416,checking,6046.58
ACC0002830,CUST001408,savings,10663.2
ACC0002831,CUST002175,checking,1687.09
ACC0002832,CUST003683,credit_card,3329.27
ACC0002833,CUST004126,savings,1694.74
ACC0002834,CUST004217,checking,9935.94
ACC0002835,CUST000975,savings,565.23
ACC0002836,CUST000526,checking,610.7
ACC0002837,CUST003907,checking,3111.94
ACC0002838,CUST000902,savings,2451.29
ACC0002839,CUST000933,checking,2433.74
ACC0002840,CUST001023,checking,7131.95
ACC0002841,CUST003104,savings,3690.15
